user_id,experiment_group,device_type,traffic_source,region,landing_page,sessions,avg_session_duration_sec,pages_viewed,signed_up,purchased,order_value,revenue
USER-00295,control,Desktop,Paid Search,East,Features,4,200.1,6.4,1,0,110.4,0.0
USER-00296,treatment,Mobile,Organic Search,East,Features,5,212.3,3.2,0,1,115.65,115.65
USER-00297,treatment,Mobile,Paid Search,West,Homepage,2,312.9,6.3,0,0,96.2,0.0
USER-00298,control,Mobile,Paid Search,East,Pricing,6,174.4,5.6,0,0,94.94,0.0
USER-00299,control,Mobile,Social,East,Pricing,6,218.8,5.6,0,0,112.14,0.0
USER-00300,control,Desktop,Organic Search,South,Homepage,4,231.3,5.6,0,0,168.95,0.0
USER-00301,treatment,Mobile,Organic Search,West,Pricing,1,249.4,8.0,0,0,94.94,0.0
USER-00302,control,Mobile,Paid Search,North,Pricing,5,184.9,8.4,1,1,119.26,119.26
USER-00303,control,Tablet,Social,West,Features,3,134.3,5.3,0,0,103.22,0.0
USER-00304,control,Desktop,Email,South,Homepage,5,207.6,7.5,1,0,128.0,0.0
USER-00305,treatment,Mobile,Paid Search,East,Features,3,189.0,6.0,0,0,67.9,0.0
USER-00306,treatment,Mobile,Paid Search,North,Homepage,5,201.3,6.0,1,0,67.81,0.0
USER-00307,treatment,Desktop,Email,North,Homepage,4,164.6,6.0,1,1,117.84,117.84
USER-00308,treatment,Mobile,Paid Search,West,Homepage,4,236.8,5.2,0,0,173.12,0.0
USER-00309,control,Mobile,Paid Search,West,Homepage,5,138.1,6.6,1,0,81.49,0.0
USER-00310,control,Mobile,Paid Search,West,Pricing,1,287.7,7.6,0,0,98.47,0.0
USER-00311,control,Desktop,Paid Search,West,Homepage,4,286.1,7.1,0,0,106.59,0.0
USER-00312,control,Mobile,Email,North,Homepage,2,248.7,4.9,0,0,102.6,0.0
USER-00313,treatment,Tablet,Email,West,Pricing,6,243.5,6.2,0,1,102.76,102.76
USER-00314,control,Mobile,Organic Search,South,Pricing,4,204.2,5.6,1,0,135.39,0.0
USER-00315,control,Mobile,Paid Search,North,Pricing,4,286.3,7.4,0,0,143.1,0.0
USER-00316,control,Mobile,Email,East,Homepage,3,225.7,6.8,1,1,102.52,102.52
USER-00317,control,Tablet,Organic Search,West,Features,7,226.9,6.8,0,0,129.65,0.0
USER-00318,treatment,Desktop,Paid Search,West,Features,3,236.5,7.5,1,0,110.72,0.0
USER-00319,control,Mobile,Paid Search,South,Pricing,4,174.7,5.7,0,1,100.27,100.27
USER-00320,treatment,Mobile,Email,North,Homepage,7,224.8,6.0,1,0,157.08,0.0
USER-00321,control,Mobile,Organic Search,North,Pricing,4,133.3,8.0,1,0,147.88,0.0
USER-00322,treatment,Desktop,Organic Search,East,Pricing,3,151.5,7.9,0,0,143.47,0.0
USER-00323,control,Mobile,Organic Search,South,Homepage,1,198.3,4.5,1,0,110.98,0.0
USER-00324,control,Tablet,Paid Search,South,Features,4,153.2,6.2,1,0,70.54,0.0
USER-00325,control,Mobile,Organic Search,South,Pricing,1,198.6,7.0,1,0,114.53,0.0
USER-00326,treatment,Desktop,Paid Search,South,Features,2,204.7,5.7,0,0,92.24,0.0
USER-00327,treatment,Mobile,Social,West,Features,5,300.8,9.3,0,0,131.23,0.0
USER-00328,control,Desktop,Social,South,Features,4,183.0,6.5,1,0,94.52,0.0
USER-00329,control,Mobile,Organic Search,East,Features,5,223.8,5.9,0,0,80.11,0.0
USER-00330,treatment,Mobile,Social,North,Pricing,3,267.6,7.7,0,0,153.46,0.0
USER-00331,treatment,Mobile,Email,North,Pricing,6,116.8,6.8,0,0,131.17,0.0
USER-00332,control,Desktop,Organic Search,East,Pricing,3,288.4,4.1,1,0,95.31,0.0
USER-00333,treatment,Mobile,Email,North,Features,6,219.0,9.0,0,1,110.22,110.22
USER-00334,treatment,Mobile,Email,South,Features,5,257.4,6.0,1,0,84.56,0.0
USER-00335,treatment,Tablet,Social,West,Homepage,3,273.6,9.1,0,0,146.94,0.0
USER-00336,treatment,Mobile,Email,North,Pricing,5,179.5,7.3,0,0,120.67,0.0
USER-00337,treatment,Mobile,Paid Search,West,Pricing,2,191.8,8.3,0,0,115.93,0.0
USER-00338,control,Mobile,Paid Search,South,Homepage,2,274.4,7.3,1,0,114.21,0.0
USER-00339,treatment,Desktop,Social,East,Features,1,254.8,6.1,0,0,179.32,0.0
USER-00340,treatment,Tablet,Email,West,Pricing,3,190.2,4.9,1,0,120.83,0.0
USER-00341,treatment,Mobile,Organic Search,West,Pricing,2,288.3,6.9,0,0,81.86,0.0
USER-00342,control,Mobile,Organic Search,West,Pricing,7,188.2,7.5,0,0,168.86,0.0
USER-00343,control,Mobile,Social,East,Homepage,5,276.8,2.4,0,0,133.94,0.0
USER-00344,control,Mobile,Paid Search,South,Features,6,282.9,9.2,0,0,114.05,0.0
USER-00345,control,Mobile,Paid Search,North,Pricing,4,236.0,2.1,0,0,130.81,0.0
USER-00346,treatment,Mobile,Organic Search,West,Features,3,299.2,5.8,0,0,91.02,0.0
USER-00347,control,Mobile,Social,South,Features,4,225.1,9.6,0,0,110.7,0.0
USER-00348,control,Tablet,Email,North,Homepage,5,192.2,6.4,1,0,102.86,0.0
USER-00349,treatment,Mobile,Organic Search,West,Pricing,2,208.5,5.8,0,0,121.19,0.0
USER-00350,control,Mobile,Organic Search,West,Features,2,212.4,7.1,0,0,123.67,0.0
USER-00351,control,Mobile,Paid Search,East,Homepage,4,224.0,9.5,1,1,150.02,150.02
USER-00352,control,Mobile,Paid Search,East,Homepage,3,213.6,5.6,0,0,113.79,0.0
USER-00353,control,Desktop,Paid Search,North,Features,6,331.3,7.1,0,0,143.6,0.0
USER-00354,control,Mobile,Paid Search,South,Features,5,188.2,6.4,0,0,158.42,0.0
USER-00355,control,Mobile,Organic Search,West,Pricing,6,197.7,8.4,0,0,117.31,0.0
USER-00356,treatment,Desktop,Organic Search,North,Pricing,4,291.1,6.9,0,0,128.8,0.0
USER-00357,treatment,Mobile,Social,East,Pricing,7,203.0,5.4,0,0,120.73,0.0
USER-00358,control,Mobile,Social,West,Pricing,7,259.9,3.1,0,0,161.41,0.0
USER-00359,control,Tablet,Organic Search,South,Features,2,269.1,9.7,0,0,109.61,0.0
USER-00360,treatment,Mobile,Paid Search,East,Homepage,4,183.2,5.6,0,0,118.24,0.0
USER-00361,treatment,Desktop,Organic Search,South,Features,4,212.8,8.2,0,1,131.4,131.4
USER-00362,control,Mobile,Paid Search,North,Features,3,209.4,5.6,0,0,113.47,0.0
USER-00363,control,Desktop,Email,East,Pricing,6,251.4,5.1,1,1,91.82,91.82
USER-00364,control,Mobile,Organic Search,East,Pricing,1,186.8,5.9,0,0,77.45,0.0
USER-00365,control,Mobile,Social,North,Homepage,3,173.1,5.9,0,0,40.03,0.0
USER-00366,control,Tablet,Organic Search,East,Pricing,2,129.3,4.5,0,0,127.18,0.0
USER-00367,control,Desktop,Social,North,Pricing,2,225.9,7.5,0,0,83.79,0.0
USER-00368,treatment,Mobile,Organic Search,West,Pricing,3,261.5,7.3,1,1,107.8,107.8
USER-00369,treatment,Desktop,Email,South,Pricing,4,268.2,5.3,0,1,95.08,95.08
USER-00370,control,Mobile,Organic Search,East,Pricing,3,196.9,4.8,0,0,94.01,0.0
USER-00371,treatment,Mobile,Email,East,Pricing,4,305.3,6.3,0,0,139.55,0.0
USER-00372,treatment,Mobile,Paid Search,North,Pricing,6,196.5,5.2,1,1,92.17,92.17
USER-00373,control,Desktop,Paid Search,South,Features,2,270.7,5.6,0,1,109.89,109.89
USER-00374,treatment,Desktop,Paid Search,East,Features,4,268.6,5.7,0,0,95.5,0.0
USER-00375,treatment,Desktop,Organic Search,South,Homepage,1,237.1,2.5,0,0,139.47,0.0
USER-00376,treatment,Desktop,Email,North,Features,4,318.0,4.2,1,0,157.93,0.0
USER-00377,treatment,Mobile,Organic Search,South,Pricing,7,243.5,7.2,1,0,153.43,0.0
USER-00378,control,Mobile,Social,North,Homepage,4,223.0,3.5,0,0,126.37,0.0
USER-00379,control,Mobile,Organic Search,North,Features,3,216.8,4.3,0,0,114.59,0.0
USER-00380,treatment,Mobile,Organic Search,East,Homepage,3,275.9,3.4,1,0,130.66,0.0
USER-00381,control,Tablet,Organic Search,East,Homepage,5,256.5,4.5,0,0,104.8,0.0
USER-00382,treatment,Mobile,Paid Search,East,Pricing,8,260.8,4.6,1,0,114.4,0.0
USER-00383,treatment,Desktop,Organic Search,North,Homepage,3,264.1,8.0,0,0,93.33,0.0
USER-00384,treatment,Tablet,Paid Search,West,Homepage,1,309.6,6.8,0,0,95.76,0.0
USER-00385,treatment,Desktop,Paid Search,South,Pricing,3,285.5,6.2,0,0,106.34,0.0
USER-00386,treatment,Desktop,Paid Search,West,Homepage,7,215.9,6.3,0,0,101.61,0.0
USER-00387,treatment,Desktop,Paid Search,South,Features,5,231.8,5.7,0,0,176.88,0.0
USER-00388,control,Mobile,Organic Search,South,Pricing,4,261.0,2.8,0,0,101.42,0.0
USER-00389,control,Desktop,Paid Search,East,Features,6,232.1,5.8,0,0,82.95,0.0
USER-00390,treatment,Mobile,Paid Search,West,Homepage,3,265.0,5.4,1,0,130.63,0.0
USER-00391,control,Desktop,Organic Search,West,Features,7,270.1,9.4,0,0,189.48,0.0
USER-00392,control,Mobile,Social,West,Homepage,4,156.0,5.6,0,0,85.77,0.0
USER-00393,control,Tablet,Paid Search,South,Pricing,7,269.1,4.1,0,0,121.98,0.0
USER-00394,control,Mobile,Paid Search,South,Features,2,260.8,6.7,1,0,89.49,0.0
USER-00395,treatment,Desktop,Paid Search,East,Pricing,3,250.3,6.7,1,1,115.58,115.58
USER-00396,treatment,Desktop,Organic Search,East,Homepage,7,286.0,6.8,0,0,118.81,0.0
USER-00397,control,Mobile,Paid Search,North,Pricing,4,207.6,5.6,0,0,139.17,0.0
USER-00398,control,Desktop,Social,East,Pricing,3,298.7,6.7,0,0,145.87,0.0
USER-00399,treatment,Desktop,Social,West,Features,6,196.6,11.3,0,0,161.19,0.0
USER-00400,control,Desktop,Organic Search,West,Features,4,246.2,7.9,0,0,94.39,0.0
USER-00401,treatment,Mobile,Social,South,Pricing,3,202.9,4.6,0,0,128.66,0.0
USER-00402,control,Mobile,Paid Search,East,Homepage,4,196.7,9.2,1,0,103.3,0.0
USER-00403,treatment,Mobile,Organic Search,West,Pricing,3,308.4,7.0,1,1,149.86,149.86
USER-00404,treatment,Mobile,Social,East,Pricing,5,285.7,5.5,0,0,131.42,0.0
USER-00405,control,Desktop,Paid Search,North,Features,6,237.5,6.2,1,0,146.03,0.0
USER-00406,treatment,Desktop,Social,South,Homepage,3,227.6,6.4,0,0,72.04,0.0
USER-00407,control,Desktop,Organic Search,South,Features,7,280.6,7.6,0,1,99.59,99.59
USER-00408,control,Mobile,Organic Search,South,Homepage,5,170.4,2.9,0,0,97.55,0.0
USER-00409,treatment,Mobile,Social,South,Pricing,3,190.9,4.9,0,0,154.54,0.0
USER-00410,treatment,Desktop,Social,West,Homepage,5,208.3,4.5,0,0,79.66,0.0
USER-00411,control,Tablet,Paid Search,North,Features,5,227.3,8.9,0,0,75.29,0.0
USER-00412,control,Mobile,Organic Search,South,Features,4,218.1,5.3,0,0,80.11,0.0
USER-00413,control,Mobile,Email,South,Features,3,156.2,4.8,1,0,128.4,0.0
USER-00414,treatment,Mobile,Organic Search,West,Pricing,3,197.1,8.1,1,1,167.6,167.6
USER-00415,treatment,Tablet,Social,South,Features,11,232.1,10.3,0,0,89.57,0.0
USER-00416,treatment,Mobile,Paid Search,South,Pricing,5,233.0,8.7,1,0,117.36,0.0
USER-00417,treatment,Desktop,Social,South,Pricing,6,289.7,7.5,0,0,161.45,0.0
USER-00418,treatment,Desktop,Organic Search,East,Homepage,8,249.4,7.1,0,0,99.25,0.0
USER-00419,control,Mobile,Organic Search,North,Pricing,4,224.1,3.9,1,1,96.98,96.98
USER-00420,control,Desktop,Email,North,Homepage,5,218.7,5.5,0,1,151.04,151.04
USER-00421,treatment,Mobile,Paid Search,East,Homepage,4,219.3,4.7,1,0,143.23,0.0
USER-00422,treatment,Desktop,Organic Search,South,Features,4,317.3,6.5,1,0,123.35,0.0
USER-00423,treatment,Mobile,Paid Search,West,Features,6,249.7,5.9,0,1,162.46,162.46
USER-00424,treatment,Tablet,Email,North,Pricing,3,259.8,3.6,0,0,88.2,0.0
USER-00425,control,Mobile,Organic Search,North,Homepage,5,189.1,5.8,0,1,123.03,123.03
USER-00426,treatment,Desktop,Paid Search,West,Pricing,6,168.6,5.4,0,0,126.29,0.0
USER-00427,treatment,Desktop,Social,North,Features,6,210.2,5.0,1,0,98.59,0.0
USER-00428,control,Mobile,Organic Search,South,Homepage,2,202.5,3.5,0,0,128.64,0.0
USER-00429,control,Tablet,Social,South,Homepage,4,266.3,4.8,0,0,128.29,0.0
USER-00430,control,Mobile,Organic Search,West,Features,7,225.9,3.8,0,0,56.68,0.0
USER-00431,control,Desktop,Email,North,Features,5,222.7,3.1,0,0,106.92,0.0
USER-00432,control,Tablet,Email,North,Homepage,7,221.5,6.0,0,0,100.35,0.0
USER-00433,control,Desktop,Organic Search,South,Homepage,2,259.0,5.6,0,0,71.71,0.0
USER-00434,control,Desktop,Social,West,Features,3,257.4,6.6,0,0,46.14,0.0
USER-00435,treatment,Desktop,Email,East,Pricing,5,298.3,9.1,1,0,144.6,0.0
USER-00436,treatment,Tablet,Social,West,Pricing,4,242.9,6.2,1,1,115.58,115.58
USER-00437,treatment,Mobile,Organic Search,South,Homepage,4,189.7,8.0,0,0,95.25,0.0
USER-00438,treatment,Desktop,Paid Search,East,Homepage,5,186.3,2.7,0,0,83.88,0.0
USER-00439,treatment,Desktop,Paid Search,South,Features,3,206.4,10.9,1,0,84.74,0.0
USER-00440,treatment,Desktop,Paid Search,West,Homepage,8,294.7,5.6,1,1,104.92,104.92
USER-00441,control,Mobile,Organic Search,West,Pricing,2,287.1,9.2,0,0,137.57,0.0
USER-00442,treatment,Desktop,Social,West,Pricing,2,225.4,7.6,0,0,102.03,0.0
USER-00443,treatment,Mobile,Organic Search,West,Features,3,310.0,6.0,1,0,105.07,0.0
USER-00444,treatment,Mobile,Organic Search,North,Homepage,3,241.8,5.4,0,0,84.28,0.0
USER-00445,treatment,Mobile,Paid Search,West,Homepage,10,228.5,8.9,0,0,170.98,0.0
USER-00446,control,Desktop,Organic Search,North,Features,3,249.5,3.2,0,0,97.48,0.0
USER-00447,treatment,Mobile,Paid Search,East,Pricing,9,251.7,7.0,1,0,110.22,0.0
USER-00448,treatment,Desktop,Organic Search,West,Features,3,226.9,5.0,0,0,114.32,0.0
USER-00449,treatment,Mobile,Organic Search,South,Features,5,230.8,7.8,0,0,102.9,0.0
USER-00450,treatment,Mobile,Social,East,Homepage,3,222.6,7.6,1,0,125.66,0.0
USER-00451,control,Desktop,Organic Search,East,Homepage,5,120.3,4.9,1,1,209.73,209.73
USER-00452,treatment,Mobile,Social,South,Homepage,5,213.2,4.6,0,0,124.38,0.0
USER-00453,treatment,Mobile,Paid Search,East,Features,6,298.6,8.9,0,0,155.42,0.0
USER-00454,control,Desktop,Organic Search,East,Homepage,3,274.7,5.3,0,0,100.44,0.0
USER-00455,control,Mobile,Email,North,Pricing,6,189.5,6.6,1,0,136.78,0.0
USER-00456,treatment,Tablet,Organic Search,South,Features,3,234.4,5.7,0,0,75.35,0.0
USER-00457,treatment,Mobile,Paid Search,South,Features,3,257.1,4.0,1,1,42.7,42.7
USER-00458,treatment,Desktop,Organic Search,West,Pricing,5,230.3,7.3,0,0,98.84,0.0
USER-00459,control,Mobile,Organic Search,West,Homepage,6,245.5,4.3,0,0,120.0,0.0
USER-00460,treatment,Tablet,Social,South,Pricing,2,216.9,4.8,0,0,131.64,0.0
USER-00461,control,Mobile,Paid Search,West,Features,4,155.9,8.7,0,0,94.26,0.0
USER-00462,control,Tablet,Paid Search,West,Pricing,3,209.9,7.0,0,0,87.34,0.0
USER-00463,control,Mobile,Email,South,Homepage,8,122.6,5.4,0,0,59.25,0.0
USER-00464,control,Mobile,Organic Search,North,Pricing,5,197.3,6.7,0,0,106.78,0.0
USER-00465,control,Desktop,Organic Search,South,Features,8,179.6,5.9,0,0,137.61,0.0
USER-00466,control,Mobile,Organic Search,South,Homepage,4,265.6,2.3,0,0,123.8,0.0
USER-00467,control,Desktop,Organic Search,West,Features,6,154.7,4.5,0,0,104.22,0.0
USER-00468,control,Desktop,Email,South,Features,6,245.0,6.2,1,0,70.59,0.0
USER-00469,treatment,Mobile,Social,South,Pricing,5,262.3,6.5,1,0,146.13,0.0
USER-00470,control,Mobile,Paid Search,North,Features,4,243.4,7.1,0,0,88.04,0.0
USER-00471,treatment,Desktop,Social,West,Features,4,191.6,8.7,0,0,109.3,0.0
USER-00472,control,Desktop,Organic Search,South,Features,5,165.0,7.2,1,1,105.68,105.68
USER-00473,treatment,Desktop,Organic Search,West,Features,2,296.6,9.7,0,1,101.05,101.05
USER-00474,control,Mobile,Paid Search,East,Pricing,8,197.2,7.3,0,0,91.32,0.0
USER-00475,control,Tablet,Paid Search,West,Features,4,192.9,7.8,1,1,136.19,136.19
USER-00476,control,Mobile,Paid Search,South,Pricing,4,224.6,5.4,0,1,166.07,166.07
USER-00477,treatment,Tablet,Paid Search,South,Homepage,3,212.6,4.7,1,0,145.76,0.0
USER-00478,control,Mobile,Organic Search,West,Features,3,206.1,5.6,0,0,118.25,0.0
USER-00479,treatment,Desktop,Organic Search,East,Features,2,227.3,4.6,0,1,102.25,102.25
USER-00480,treatment,Tablet,Social,North,Features,5,211.3,5.8,0,0,73.86,0.0
USER-00481,treatment,Mobile,Organic Search,South,Features,2,111.3,5.7,0,0,117.35,0.0
USER-00482,treatment,Desktop,Email,North,Features,4,220.8,8.2,0,0,98.01,0.0
USER-00483,control,Mobile,Paid Search,North,Pricing,3,228.3,6.0,0,1,46.91,46.91
USER-00484,treatment,Mobile,Organic Search,West,Features,4,189.6,8.9,0,0,90.09,0.0
USER-00485,control,Mobile,Paid Search,South,Homepage,6,194.0,7.6,0,0,94.28,0.0
USER-00486,control,Desktop,Social,South,Homepage,1,278.4,4.4,1,0,119.21,0.0
USER-00487,treatment,Mobile,Organic Search,East,Homepage,8,188.0,7.8,0,0,142.52,0.0
USER-00488,treatment,Tablet,Email,North,Pricing,4,261.0,5.1,0,0,93.75,0.0
USER-00489,control,Mobile,Organic Search,North,Homepage,3,254.1,10.1,0,0,91.83,0.0
USER-00490,treatment,Mobile,Organic Search,North,Features,3,263.8,7.6,1,0,109.41,0.0
USER-00491,treatment,Mobile,Paid Search,North,Features,2,256.6,4.9,1,0,96.66,0.0
USER-00492,control,Mobile,Social,West,Features,2,171.5,3.1,0,0,97.67,0.0
USER-00493,control,Mobile,Organic Search,South,Features,3,162.5,6.1,0,0,80.47,0.0
USER-00494,control,Mobile,Paid Search,West,Pricing,3,259.2,4.2,0,0,137.8,0.0
USER-00495,treatment,Mobile,Paid Search,North,Pricing,3,234.0,5.8,0,1,117.76,117.76
USER-00496,control,Mobile,Organic Search,North,Pricing,5,313.6,7.1,0,0,108.0,0.0
USER-00497,control,Desktop,Organic Search,West,Homepage,4,295.7,6.5,0,0,148.76,0.0
USER-00498,control,Mobile,Paid Search,North,Pricing,5,243.5,6.0,0,0,155.56,0.0
USER-00499,control,Desktop,Paid Search,West,Pricing,5,249.0,6.8,0,0,148.31,0.0
USER-00500,treatment,Mobile,Social,North,Homepage,2,222.6,6.3,0,0,114.57,0.0
USER-00501,control,Mobile,Email,East,Features,4,222.9,6.1,0,0,101.52,0.0
USER-00502,treatment,Mobile,Paid Search,East,Features,10,214.4,7.3,1,1,139.31,139.31
USER-00503,treatment,Mobile,Email,North,Pricing,6,225.0,3.9,0,0,149.6,0.0
USER-00504,treatment,Desktop,Paid Search,East,Pricing,3,278.1,4.9,0,0,156.8,0.0
USER-00505,control,Mobile,Social,West,Features,3,234.6,6.0,0,0,145.7,0.0
USER-00506,treatment,Mobile,Social,West,Pricing,6,240.4,6.2,0,0,116.45,0.0
USER-00507,control,Mobile,Paid Search,East,Homepage,3,150.2,3.1,0,0,98.51,0.0
USER-00508,treatment,Desktop,Social,South,Pricing,2,185.3,6.9,1,1,119.47,119.47
USER-00509,control,Desktop,Social,South,Features,3,197.0,5.3,0,0,114.24,0.0
USER-00510,control,Desktop,Paid Search,South,Pricing,4,150.0,3.9,0,0,90.47,0.0
USER-00511,treatment,Desktop,Email,West,Pricing,7,197.5,3.9,0,0,119.52,0.0
USER-00512,control,Mobile,Organic Search,North,Pricing,6,182.0,6.6,0,0,116.68,0.0
USER-00513,control,Desktop,Paid Search,West,Pricing,5,170.3,4.9,1,0,132.4,0.0
USER-00514,control,Mobile,Paid Search,West,Features,4,187.7,6.8,0,0,91.75,0.0
USER-00515,control,Desktop,Paid Search,West,Homepage,5,206.7,6.6,1,0,130.76,0.0
USER-00516,treatment,Mobile,Email,West,Features,8,151.7,7.2,1,1,69.72,69.72
USER-00517,control,Desktop,Organic Search,South,Pricing,4,233.2,6.8,1,0,65.22,0.0
USER-00518,treatment,Mobile,Social,West,Features,2,167.5,5.4,0,0,177.32,0.0
USER-00519,control,Mobile,Paid Search,South,Homepage,3,216.5,5.9,0,0,85.37,0.0
USER-00520,control,Desktop,Organic Search,West,Features,2,175.1,4.2,1,0,95.6,0.0
USER-00521,control,Tablet,Organic Search,South,Features,7,184.7,9.9,0,1,81.22,81.22
USER-00522,treatment,Mobile,Organic Search,South,Homepage,4,256.5,6.9,0,0,92.52,0.0
USER-00523,treatment,Mobile,Organic Search,West,Pricing,4,179.9,6.9,0,0,145.5,0.0
USER-00524,treatment,Mobile,Email,North,Pricing,5,252.8,6.9,1,0,93.55,0.0
USER-00525,treatment,Desktop,Email,East,Features,4,329.1,5.5,0,1,104.18,104.18
USER-00526,treatment,Desktop,Paid Search,East,Pricing,5,296.5,6.9,1,1,113.86,113.86
USER-00527,treatment,Mobile,Paid Search,West,Features,4,164.9,6.4,0,0,134.5,0.0
USER-00528,treatment,Mobile,Organic Search,South,Homepage,6,283.2,8.0,0,0,111.27,0.0
USER-00529,treatment,Mobile,Email,South,Features,7,304.5,8.3,1,0,144.85,0.0
USER-00530,control,Tablet,Social,North,Homepage,1,230.3,4.5,1,0,81.43,0.0
USER-00531,control,Mobile,Organic Search,West,Features,5,293.0,5.8,1,0,115.04,0.0
USER-00532,treatment,Mobile,Organic Search,East,Homepage,4,301.9,4.4,0,0,143.17,0.0
USER-00533,treatment,Desktop,Paid Search,North,Pricing,6,175.1,4.7,0,0,123.47,0.0
USER-00534,control,Tablet,Organic Search,North,Features,5,242.3,5.8,1,0,91.01,0.0
USER-00535,treatment,Desktop,Paid Search,South,Features,6,274.0,7.1,0,0,139.64,0.0
USER-00536,control,Mobile,Organic Search,East,Pricing,4,203.0,6.6,0,0,103.6,0.0
USER-00537,treatment,Mobile,Organic Search,North,Homepage,8,213.5,4.6,0,0,132.61,0.0
USER-00538,control,Mobile,Paid Search,North,Features,4,244.2,10.2,0,0,89.79,0.0
USER-00539,control,Desktop,Paid Search,South,Pricing,6,362.3,1.5,0,0,128.59,0.0
USER-00540,treatment,Desktop,Email,South,Pricing,3,243.5,1.7,0,0,97.62,0.0
USER-00541,treatment,Mobile,Email,South,Pricing,4,280.0,4.7,0,0,126.34,0.0
USER-00542,treatment,Mobile,Social,West,Features,4,192.0,7.3,0,0,111.21,0.0
USER-00543,control,Desktop,Organic Search,North,Homepage,7,270.7,5.7,1,1,74.07,74.07
USER-00544,treatment,Mobile,Paid Search,North,Features,3,266.8,6.2,0,0,79.49,0.0
USER-00545,control,Desktop,Paid Search,South,Homepage,6,181.8,5.4,0,0,119.74,0.0
USER-00546,treatment,Tablet,Social,East,Homepage,6,171.9,6.9,1,1,116.0,116.0
USER-00547,treatment,Tablet,Email,North,Features,4,276.9,7.7,1,0,122.46,0.0
USER-00548,treatment,Desktop,Paid Search,North,Pricing,5,283.0,7.1,1,1,132.8,132.8
USER-00549,control,Desktop,Organic Search,North,Homepage,6,279.9,9.5,1,1,67.94,67.94
USER-00550,control,Mobile,Paid Search,North,Pricing,3,297.7,4.7,1,0,119.12,0.0
USER-00551,treatment,Mobile,Email,North,Features,7,224.0,6.5,0,0,130.57,0.0
USER-00552,treatment,Mobile,Email,South,Pricing,4,288.1,3.5,0,0,99.3,0.0
USER-00553,control,Desktop,Social,South,Homepage,3,251.1,8.0,1,0,70.35,0.0
USER-00554,treatment,Desktop,Email,West,Homepage,4,225.7,3.9,1,1,114.56,114.56
USER-00555,control,Desktop,Organic Search,North,Features,7,227.5,3.9,0,1,162.25,162.25
USER-00556,control,Tablet,Social,East,Homepage,6,250.1,3.7,0,0,107.76,0.0
USER-00557,control,Mobile,Organic Search,West,Features,4,187.1,8.7,0,0,92.09,0.0
USER-00558,treatment,Mobile,Email,East,Features,2,213.8,7.0,1,1,132.07,132.07
USER-00559,treatment,Mobile,Paid Search,North,Features,2,313.3,5.9,1,1,173.6,173.6
USER-00560,control,Mobile,Paid Search,East,Homepage,5,206.0,5.3,0,0,128.73,0.0
USER-00561,control,Tablet,Organic Search,South,Features,7,251.0,4.9,0,0,108.49,0.0
USER-00562,control,Desktop,Paid Search,South,Features,2,287.3,7.1,0,0,107.42,0.0
USER-00563,treatment,Mobile,Social,East,Pricing,3,222.1,3.0,0,0,128.46,0.0
USER-00564,control,Mobile,Organic Search,South,Features,4,214.1,4.5,1,0,120.22,0.0
USER-00565,treatment,Desktop,Social,South,Features,4,223.2,8.2,0,1,127.15,127.15
USER-00566,control,Desktop,Organic Search,South,Homepage,4,192.1,7.0,1,0,105.62,0.0
